company_id,industry,performance
/c/SBVwFw4FAwEBBBEeKW5NWFM=,Other,
/c/SBVwFw4FAwEdAA==,Information Technology,2.0716160479940005
/c/SBVwFw4FAwEdAAQ4BTYHFQ4ICRw=,Other,
/c/SBVwFw4FAwEdAAo4BQAGPgc=,Information Technology,
/c/SBVwFw4FAwQaCAsEEwAYCA0ANxwODAIYPBES,Healthcare and Biotech,0.05744269340974212
/c/SBVwFw4FAwQaCAsEEwAbFB8BBwAfOlU=,Other,
/c/SBVwFw4FAwQaCAsTKSwBEwwMCw4B,Healthcare and Biotech,1.878483835005574
/c/SBVwFw4FAwcdAAQ4AjcREwoVDRoZDAQF,Healthcare and Biotech,1.4423312507029051
/c/SBVwFw4FAhoaCAsEEwAACQ4XCR8IEBMfPAc=,Healthcare and Biotech,
/c/SBVwFw4FDA4KHxY=,Information Technology,
/c/SBVwFw4FDx0d,Information Technology,6.46419688902229
/c/SBVwFw4FCw0MGToEGioW,Information Technology,
/c/SBVwFw4FCw0MGToABDABEQ==,Other,
/c/SBVwFw4FCw0MGToPGTIREg==,Information Technology,0.9402860152767459
/c/SBVwFw4FCw0MGQQJEiwRDQc=,Information Technology,3.5061638690531782
/c/SBVwFw4FCw0MGQwEFy0RPgILCw==,Healthcare and Biotech,
/c/SBVwFw4FCw0MGQwBHzoG,Information Technology,7.36939543796893
/c/SBVwFw4FCw0MGQwJFQ==,Information Technology,0.5090639779741662
/c/SBVwFw4FCw0MGRwGBDs=,Information Technology,1.7584030713572332
/c/SBVwFw4FCw0EGQ==,Information Technology,0.0
/c/SBVwFw4FCw0XGQQXHw==,Information Technology,10.0
/c/SBVwFw4FCgsAHQ0OGjMdERg=,Other,
/c/SBVwFw4FFgkBAg==,Healthcare and Biotech,
/c/SBVwFw4FFg0FAhYGGDA=,Healthcare and Biotech,1.499998875
/c/SBVwFw4FFg0BHhAUKTERFRwKGgQe,Information Technology,0.0
/c/SBVwFw4FFg0BGRceKTERFRwKGgQe,Information Technology,3.2857256454829167
/c/SBVwFw4FFgEIAwE=,Other,0.0
/c/SBVwFw4FFgEDBBAKKTIVEwILDTAeBAETKw0=,Other,
/c/SBVwFw4FFgEDBBAKKSwbBx8SCR0I,Other,
/c/SBVwFw4FFhwKAQkG,Information Technology,1.437263634123451
/c/SBVwFw4FFhwKAQkGAjYbDzQEBB8FBDgVPgQIHwQE,Information Technology,
/c/SBVwFw4FFhwKAQkGAjYbDzQABgofAh4=,Other,
/c/SBVwFw4FFhwKAQkGAjYbDzQVAA4fCAYVOgEVAgYJAx4=,Healthcare and Biotech,1.1394247426470587
/c/SBVwFw4FFhwdGAYTGS0=,Information Technology,0.0
/c/SBVwFw4FFhwdGAYTGS0rCAQ=,Information Technology,4.3499999220000065
/c/SBVwFw4FFhwdGAAf,Other,
/c/SBVwFw4FEQkMGQsCAigbEwAGBx0d,Information Technology,
/c/SBVwFw4FEQkXCBc=,Information Technology,
/c/SBVwFw4FEQ0IAjoKEzsdAgoJ,Healthcare and Biotech,1.838130681576581
/c/SBVwFw4FEQ0BGToGGD4YGB8MCxw=,Information Technology,2.940393372970682
/c/SBVwFw4FEQ0BGToXFy0ADw4XGw==,Information Technology,
/c/SBVwFw4FEQ0BGToUByoVEw4=,Information Technology,5.100286183087054
/c/SBVwFw4FEQ0BGQMSGg==,Information Technology,1.0
/c/SBVwFw4FEQ0BGQke,Information Technology,3.117593753056823
/c/SBVwFw4FEQ0BGRIGAjwc,Information Technology,0.6833107459339266
/c/SBVwFw4FEQ0XGToCGDgdDw4W,Other,
/c/SBVwFw4FEQ0XGToOGCwdBgMRGw==,Information Technology,1.0
/c/SBVwFw4FEQ0XGToKFysABBkW,Healthcare and Biotech,2.1000325856596564
/c/SBVwFw4FEQ0XGToTBD4CBAc=,Information Technology,
/c/SBVwFw4FEQ0XGQwJ,Information Technology,
/c/SBVwFw4FEQ0XGRICFA==,Information Technology,5.07384084166674
/c/SBVwFw4FEQEBGAwTDwARDwwMBgo=,Information Technology,1.0
/c/SBVwFw4FEQEBGAoSBQAXDgYVHRsECwA=,Information Technology,2.4146551724137932
/c/SBVwFw4FEQEBGBAU,Information Technology,8.921658986175116
/c/SBVwFw4FEQcaHzoUEzIdAgQLDBoOEQgE,Information Technology,0.8689008522465622
/c/SBVwFw4FERoOBAk4BSYHFQ4IGw==,Information Technology,6.559821095788297
/c/SBVwFw4FERoAAQkTEg==,Healthcare and Biotech,
/c/SBVwFw4FERoAARcGEgAHGBgRDQIe,Healthcare and Biotech,1.0
/c/SBVwFw4FEw0DAjoTHjoGABsAHRsEBhQ=,Healthcare and Biotech,1.0
/c/SBVwFw4FEw0dCgADKT4XAg4WGw==,Information Technology,
/c/SBVwFw4FEw0dCgAJEy8cABkICQ==,Healthcare and Biotech,0.0
/c/SBVwFw4FEw0dHgwIGC0bAwQRGw==,Other,
/c/SBVwFw4FEw0dHgoEHz4Y,Information Technology,1.28093903392771
/c/SBVwFw4FEw0dGRYGAjYbDw==,Information Technology,1.0
/c/SBVwFw4FEw0XMgYIGy8BFQ4X,Information Technology,2.954967120188528
/c/SBVwFw4FEw0W,Information Technology,10.0
/c/SBVwFw4FEw0WBBQ=,Information Technology,0.8209078979503184
/c/SBVwFw4FEwEZDA==,Information Technology,1.1284596324052452
/c/SBVwFw4EAQ0cBQ==,Other,
/c/SBVwFw4EDjcCCAEOFT4Y,Other,
/c/SBVwFw4EDgEBChMOGCYY,Other,
/c/SBVwFw4ECTcMDBEUKTgGDh4V,Other,
/c/SBVwFw4ECTcLHxw=,Other,
/c/SBVwFw4ECTcKAwAVESY=,Other,1.0
/c/SBVwFw4ECQkB,Information Technology,1.0
/c/SBVwFw4ECQ0dMldXRmg=,Information Technology,
/c/SBVwFw4EFQ0dMgYPDz4aPh8ACwcDCgsZOA0=,Other,
/c/SBVwFw4EFQ0dMhUCBDQdDxg=,Other,
/c/SBVwFw4EFQ0dGwwUHzAa,Other,
/c/SBVwFw4bBAYwHhwUAjoZEg==,Information Technology,1.180409680147059
/c/SBVwFw4bBBob,Other,
/c/SBVwFw4bDAcaHg==,Information Technology,1.6313857307692308
/c/SBVwFw4bCQ0XMgQEFToYBBkEHAAf,Information Technology,1.0
/c/SBVwFw4bFQ0dCgQTEwAXDgYIHQEEBgYCNhsPGA==,Information Technology,0.7901234567901233
/c/SBVwFw4bFQ0dGgwVEw==,Information Technology,0.0
/c/SBVwFw4bFwcCAhEC,Information Technology,1.0
/c/SBVwFw4bHBgdCBYU,Information Technology,
/c/SBVwFw4ZOlo=,Information Technology,1.0
/c/SBVwFw4ZOhgdBAgC,Information Technology,
/c/SBVwFw4ZOhwHCBcGBjoBFQIGGzAECwQ=,Healthcare and Biotech,
/c/SBVwFw4ZBwEBMhEPEy0VEQ4QHAYOFg==,Healthcare and Biotech,0.0
/c/SBVwFw4ZBwEcMgwKFzgREg==,Other,
/c/SBVwFw4ZBg0BGRcOFQAXDgcJDQwZDBETABYUGAwGCh4WOAUmBxUOCA==,Information Technology,
/c/SBVwFw4ZBg0fGToTHjoGABsAHRsEBhQ=,Healthcare and Biotech,10.0
/c/SBVwFw4ZAQ0DAToOGDkbEwYEHAYCCw==,Other,
/c/SBVwFw4ZADccCAYSBDYAGA==,Information Technology,1.0
/c/SBVwFw4ZAAsA,Other,
/c/SBVwFw4ZAA0BCBEQGS0fEg==,Other,1.0
/c/SBVwFw4ZAAQDBBAK,Information Technology,1.0
/c/SBVwFw4ZAAQACgwE,Information Technology,
/c/SBVwFw4ZAAUKGRcOFSw=,Information Technology,0.16375672987179984
/c/SBVwFw4ZAB4OARMCKW0=,Healthcare and Biotech,8.997293614080885
/c/SBVwFw4ZDREbBQg=,Healthcare and Biotech,
/c/SBVwFw4ZDAkBGQ==,Information Technology,0.0
/c/SBVwFw4ZDAYAMhEPEy0VEQ4QHAYOFg==,Healthcare and Biotech,0.0
/c/SBVwFw4ZDAcwAzoR,Other,
/c/SBVwFw4ZDAcDBBY4ATYaBQ==,Other,
/c/SBVwFw4ZDBAO,Healthcare and Biotech,5.403224215246636
/c/SBVwFw4ZCwkCBA==,Information Technology,0.3751375728129278
/c/SBVwFw4ZCw0OGQ==,Healthcare and Biotech,
/c/SBVwFw4ZCw0DAToSGDYCBBkWARsU,Other,
/c/SBVwFw4ZCw0dHhEIGDorDgUBDQIMCwM=,Information Technology,1.2710865653680894
/c/SBVwFw4ZCw0dHhEIGDorDhMDBx0J,Information Technology,0.0
/c/SBVwFw4ZCw0dHhEIGDorEQMEGgIMBgIDKx0CCgkb,Healthcare and Biotech,1.0
/c/SBVwFw4ZCwEBCg==,Other,
/c/SBVwFw4ZFQcdDBECKTIXBQQLCQMJFjgVMBk=,Other,
/c/SBVwFw4ZFQcdDBECKS0REgQQGgwIOhQTLQIICAAb,Other,
/c/SBVwFw4ZFQcdDBECKSwdBxI=,Information Technology,
/c/SBVwFw4ZFw0DHgAJBTo=,Information Technology,
/c/SBVwFw4ZFwELAhc4BjcVEwYECwoYEQ4VPhgS,Healthcare and Biotech,0.948
/c/SBVwFw4ZFwcBDDoIBDg=,Other,
/c/SBVwFw4ZFg0dGxYIGioACAQLGw==,Information Technology,1.0
/c/SBVwFw4ZEQ0ZDA==,Information Technology,
/c/SBVwFw4ZEQ0XMhUPFy0ZAAgAHRsEBgYaLA==,Healthcare and Biotech,
/c/SBVwFw4ZEQ0XBAYG,Information Technology,1.0
/c/SBVwFw4ZEBswHQ0GBDIV,Healthcare and Biotech,3.870837112606653
/c/SBVwFw4YBA==,Other,
/c/SBVwFw4YDA==,Other,2.8205128205128207
/c/SBVwFw4YDAoAAw==,Information Technology,
/c/SBVwFw4YDAUAMgEOETYAAAc=,Information Technology,
/c/SBVwFw4YCAcwDgoKBj4aGA==,Information Technology,1.0
/c/SBVwFw4YCAcDCB0=,Other,
/c/SBVwFw4YEQkdMgIVGSoE,Other,
/c/SBVwFw4YEQECMhUPFy0ZAAgAHRsEBgYaLA==,Healthcare and Biotech,6.114672999451586
/c/SBVwFw4YEAsdDA==,Other,
/c/SBVwFw4YHAUNBAo=,Information Technology,0.0
/c/SBVwFw4fAAYLAg==,Information Technology,10.0
/c/SBVwFw4fABoO,Healthcare and Biotech,0.7870850958712103
/c/SBVwFw4fABoGCDoDRD4Q,Other,7.526964285714286
/c/SBVwFw4fDAQLDA==,Other,0.0
/c/SBVwFw4fEg0KGQ==,Information Technology,3.752909563062566
/c/SBVwFw4eBgAAAwA=,Information Technology,5.302086149418289
/c/SBVwFw4eAgA=,Healthcare and Biotech,
/c/SBVwFw4eCxwKHxUGGDorCAURDR0DABMpLBECHhcBGxQ6Dhg8KwA0AQEZBBYOGTErDg06Ch0EEQ4FNysVDgkNDAIIOBQrKwYHCgoOAToUEy0CCAgAGw==,Information Technology,0.7946976124215832
/c/SBVwFw4eCxwKHxUIHzEAPggEGAYZBAspLxUTHwsNHR4=,Other,
/c/SBVwFw4eCxwKHxUIHzEAPgMACQMZDTgFMBgUHwwHAR4=,Healthcare and Biotech,1.2219785356032142
/c/SBVwFw4eCxwdFDoAFy0QBAU=,Other,
/c/SBVwFw4eFQk=,Information Technology,0.9649471557381205
/c/SBVwFw4eFQkBCg==,Other,
/c/SBVwFw4eFzcfBQQVGz4XBB4RAQwMCRQpOxEXDgkHHwAACQI=,Healthcare and Biotech,
/c/SBVwFw4eFxwwDxADEiY=,Information Technology,1.0
/c/SBVwFw4dBAwwDgoKGyoaCAgEHAYCCxQ=,Other,
/c/SBVwFw4dBAQKAxE4R2ZMWQ==,Information Technology,
/c/SBVwFw4dBAQKAxE4AjoXCQUKBAAKDAIF,Healthcare and Biotech,
/c/SBVwFw4dBAYcFBY=,Other,
/c/SBVwFw4dBBoAAzoGEikVDwgADDAABBMTLR0ABxY=,Other,1.0
/c/SBVwFw4dAAQGCg0TKSwNEh8ABRwyVVdH,Other,
/c/SBVwFw4dAAc=,Information Technology,2.5408025140535138
/c/SBVwFw4dABoMFA==,Information Technology,
/c/SBVwFw4dABoGGRw=,Information Technology,1.0
/c/SBVwFw4dABobBB0=,Information Technology,0.1811579500224346
/c/SBVwFw4cAAYwChcIAy8=,Information Technology,
/c/SBVwFw4SBDcbBQAVFy8RFB8MCxw=,Healthcare and Biotech,0.8684999652600014
/c/SBVwFw4RABoO,Information Technology,
/c/SBVwFxEHOgIADxY4Hy0RDQoLDA==,Other,
/c/SBVwFxACBw==,Other,
/c/SBVwFxM0CAEBBAsA,Other,
/c/SBVwFxMKBgMDCA==,Other,
/c/SBVwFxMKCBsbCBc=,Information Technology,
/c/SBVwFxMKCwEaADoGHw==,Information Technology,
/c/SBVwFxMKEQ0LDzpVRm5H,Information Technology,1.41666675
/c/SBVwFxMKEQ0FAhw=,Other,9.837075509563746
/c/SBVwFxMKHA==,Other,
/c/SBVwFxMOBBwGGwA4FywHBAYHBBY=,Other,
/c/SBVwFxMOBBwGGwA4EjoHFRkQCxsECgkpMxUD,Other,
/c/SBVwFxMOBBwGGwAEHy0XDQ4=,Information Technology,
/c/SBVwFxMOBBwGGwAKFywH,Other,
/c/SBVwFxMOBBwAHzoLGTAE,Information Technology,1.0
/c/SBVwFxMOAQEMGQwREw==,Information Technology,
/c/SBVwFxMOAQEbMhYSHywHBDRUUFpb,Other,
/c/SBVwFxMOAQEbBBMC,Information Technology,
/c/SBVwFxMOAQEbHhAXBjMdBBkW,Other,
/c/SBVwFxMOAQcwX1VVRg==,Information Technology,1.8488371046511627
/c/SBVwFxMOFgsKAwEIKT0dDhgGAQoDBgI=,Healthcare and Biotech,1.5825598041304
/c/SBVwFxMOFgsKAwEIKTwbDAYQBgYOBBMfMBoS,Information Technology,8.377000084028781
/c/SBVwFxMOFgEMAhc=,Information Technology,1.1617345387513454
/c/SBVwFxMOEltd,Information Technology,1.0
/c/SBVwFxMOHQE=,Information Technology,10.0
/c/SBVwFxMCBwUL,Other,
/c/SBVwFxMCBgM=,Other,
/c/SBVwFxMCCBsAAzoPEycVBgQL,Information Technology,1.7823990817863824
/c/SBVwFxMCCw0bBAYUKS8cABkICQwIEBMfPBUNGA==,Healthcare and Biotech,2.7918506209050515
/c/SBVwFxMCFRsO,Information Technology,0.0
/c/SBVwFxMCFgEwAAADHzwVDTQWERwZAAoF,Healthcare and Biotech,1.0
/c/SBVwFxMCFhgdMhEPEy0VEQ4QHAYOFg==,Healthcare and Biotech,10.0
/c/SBVwFxMCEQ0A,Information Technology,1.8563100963082697
/c/SBVwFxMCEQEMDAk4GzoQCAo=,Information Technology,2.09681903501371
/c/SBVwFxMCEQEMDAk4Bj4ACQ==,Information Technology,10.0
/c/SBVwFxMCEQEMDAkOGDkbEwYEHAYOFg==,Information Technology,1.1445788046162915
/c/SBVwFxMCEQEMDBcCKSwNEh8ABRwyVVZE,Other,1.0
/c/SBVwFxMEAxwwX1VVRg==,Information Technology,
/c/SBVwFxMEDAsK,Information Technology,0.0
/c/SBVwFxMEFRA=,Information Technology,1.0
/c/SBVwFxMEFhswHwwREy0rAwoLAw==,Information Technology,1.0
/c/SBVwFxMEFhsNCAQKKW1EUFM=,Information Technology,10.0
/c/SBVwFxMEFhsMBRQ=,Information Technology,4.478692282580621
/c/SBVwFxMEFhsKAwIGETo=,Information Technology,
/c/SBVwFxMEFhsKHxECFTc=,Information Technology,
/c/SBVwFxMEFhsJDAECBA==,Information Technology,1.0
/c/SBVwFxMEFhsJBBE=,Other,
/c/SBVwFxMEFhsHDAwVKSscBBkEGAoYEQ4VLA==,Healthcare and Biotech,0.0
/c/SBVwFxMEFhsEAwoQGjoQBg4=,Information Technology,1.0
/c/SBVwFxMEFhsDBAsMKSscBBkEGAoYEQ4VLA==,Healthcare and Biotech,
/c/SBVwFxMEFhsAGwAVKTcRAAcRADAABAkXOBEMDgscMB4AFQA2FwQY,Healthcare and Biotech,1.9849170253923711
/c/SBVwFxMEFhsYAhcLEiwrEgQDHBgMFwI=,Information Technology,10.0
/c/SBVwFxMEEgwwDgoQ,Other,2.6590833302476993
/c/SBVwFxMEEgwwHgYOEzEXBA==,Information Technology,1.0
/c/SBVwFxMEEgwMDBYTKTYb,Information Technology,1.0
/c/SBVwFxMEEgwKAwIOGDoREwILDw==,Information Technology,1.0
/c/SBVwFxMEEgwJAQoQEy0=,Information Technology,2.0164671517815913
/c/SBVwFxMEEgwdBAMB,Information Technology,
/c/SBVwFxMEEgwcGQQV,Other,1.4994712158859274
/c/SBVwFxMEEgwcGRcOHTo=,Information Technology,9.755505674240021
/c/SBVwFxMEEgwcGBcAEw==,Other,
/c/SBVwFxMEEgwbBAkT,Information Technology,10.0
/c/SBVwFxMEEgYwAQQFGS0VFQQXAQoe,Other,
/c/SBVwFxMEEgYNBAo=,Healthcare and Biotech,7.963687715865135
/c/SBVwFxMEEgYfCAQM,Information Technology,0.8607475191979833
/c/SBVwFxMeDBs=,Information Technology,0.0
/c/SBVwFxMeDBsK,Other,4.995149775482203
/c/SBVwFxMeCwsHMgMIAzEQAB8MBwE=,Information Technology,
/c/SBVwFxMeCwsHCQQI,Information Technology,
/c/SBVwFxMeCwsHFBcIGjM=,Other,
/c/SBVwFxMeHwkdMggCEiwNEh8ABRw=,Healthcare and Biotech,4.441578947368421
/c/SBVwFxMSCjcMCAkLKTYaFQ4XBg4ZDAgYPhg=,Healthcare and Biotech,
/c/SBVwFxMSFRwAChcGBjcNPhkAGwoMFwQe,Other,
/c/SBVwFxMSFRwAAAoREw==,Information Technology,0.8928054375
/c/SBVwFxMSFRwAHgoBAgAYFQ8=,Information Technology,0.7998375537974683
/c/SBVwFxMSFRwAGgAVHQ==,Information Technology,2.9531253691406714
/c/SBVwFxMSFhwOAQE=,Information Technology,10.0
/c/SBVwFxMSFhwOAQAJBQ==,Healthcare and Biotech,2.2292134831460673
/c/SBVwFxIKOgUKCQwEFzM=,Healthcare and Biotech,1.3189881829193226
/c/SBVwFxII,Information Technology,
/c/SBVwFxIOCDcMBQ==,Information Technology,
/c/SBVwFxICVl5f,Healthcare and Biotech,1.0
/c/SBVwFxIGOhsfAhcTKT4aBTQABhsIFxMXNhoMDgsc,Other,
/c/SBVwFxIbOhwKDg0JGTMbBgIAGw==,Information Technology,
/c/SBVwFxIZ,Information Technology,
/c/SBVwFxUJOgUMChcGAQAcCAcJNwMBBg==,Other,
/c/SBVwFxUICgYBCAYTHzAa,Information Technology,1.0
/c/SBVwFxUPOgkG,Other,2.0545586438494916
/c/SBVwFxURAAY=,Other,0.0
/c/SBVwFxQ0AQEdCAYT,Information Technology,
/c/SBVwFxQJBwEb,Information Technology,
/c/SBVwFxQJADcLCBM=,Information Technology,1.6000008
/c/SBVwFxQJABoI,Other,1.0
/c/SBVwFxQJDAswHwoFGSsdAhg=,Other,1.0
/c/SBVwFxQJDAsfGw==,Other,
/c/SBVwFxQJDBsbMhUPFy0ZAAgAHRsEBgYaLA==,Healthcare and Biotech,10.0
/c/SBVwFxQOOlpfXFM=,Information Technology,2.3333342222225184
/c/SBVwFxQOOgoGAhUPFy0ZAA==,Healthcare and Biotech,2.584819252362043
/c/SBVwFxQHAQ0cDAY=,Information Technology,10.0
/c/SBVwFxQHDAYOMg0CFzMACQ==,Healthcare and Biotech,
/c/SBVwFxQHCQEBDAs4GzYXAA==,Healthcare and Biotech,
/c/SBVwFxQHEQEZDBECFzY=,Information Technology,0.0
/c/SBVwFxQHER0d,Information Technology,
/c/SBVwFxQHER0dCDoTBDYE,Other,10.0
/c/SBVwFxQHER0dAhcG,Information Technology,0.0
/c/SBVwFxQGCAEBHjoXGSgREzQCDQEIFwYCNhsP,Other,
/c/SBVwFxQGEAQaHjoDHzgdFQoJNxwUFhMTMgc=,Information Technology,1.2444452888888888
/c/SBVwFxQGEAQaHjoJEysDDhkOGw==,Information Technology,0.7238771870180711
/c/SBVwFxQFHA==,Other,
/c/SBVwFxQbBDcIHwoSBg==,Other,
/c/SBVwFxQbBgkECDoUAToRFTQABhsIFxMXNhoMDgsc,Information Technology,
/c/SBVwFxQbCQcAHQ==,Other,
/c/SBVwFxQZBA8KAw==,Healthcare and Biotech,2.549562917357594
/c/SBVwFxQZBAE=,Healthcare and Biotech,2.605863029315961
/c/SBVwFxQZBAQOGQA=,Information Technology,10.0
/c/SBVwFxQZBAQOGQA4FTAZ,Information Technology,10.0
/c/SBVwFxQZBBsKAzoTHjoGABsAHRsEBhQ=,Healthcare and Biotech,0.6830792478452359
/c/SBVwFxQZBwEA,Information Technology,4.490884439950918
/c/SBVwFxQZBxsGCQA=,Information Technology,8.810340277112939
/c/SBVwFxQZBxsbDAsD,Information Technology,
/c/SBVwFxQZAAkfHQ==,Healthcare and Biotech,
/c/SBVwFxQZABwKDg0=,Healthcare and Biotech,0.6857142857142857
/c/SBVwFxQZAB4ODg==,Healthcare and Biotech,1.5959251575047155
/c/SBVwFxQZDA0wDwwI,Healthcare and Biotech,1.0
/c/SBVwFxQZDAccBBEeEj4dDRI=,Other,
/c/SBVwFxQZFw0BGToXGSgREw4BNw0UOgAT,Other,
/c/SBVwFxQZFgcIHwQK,Information Technology,
/c/SBVwFxQZEQEBMhAJHykRExgMHBY=,Other,
/c/SBVwFxQZEw0=,Information Technology,1.7651648352948033
/c/SBVwFxQZEw0wDgkSFA==,Information Technology,
/c/SBVwFxQZEwQODxY=,Information Technology,3.3891596638655463
/c/SBVwFxQYDQUOAzoQFzQRBwIABAs=,Other,
/c/SBVwFxQYEQcCMgYIAy8=,Information Technology,
/c/SBVwFxQYEQcCBAsM,Other,
/c/SBVwFxQYEQcCHlETBD4QBDQGXBs=,Information Technology,7.25666438124565
/c/SBVwFxQfEQECCA==,Information Technology,0.0
/c/SBVwFxQdBAUO,Information Technology,1.0
/c/SBVwFxQSBBEOMgwJFQ==,Other,
/c/SBVwFxddOhwHCBcGBjoBFQIGGw==,Healthcare and Biotech,
/c/SBVwFxc0DAYICAsSHysN,Healthcare and Biotech,9.028891526061583
/c/SBVwFxc0EQAKHwQXEyoACAgW,Healthcare and Biotech,2.5217301226114177
/c/SBVwFxcKCR0K,Information Technology,
/c/SBVwFxcI,Other,5.967105263157895
/c/SBVwFxcIABobBAMe,Information Technology,
/c/SBVwFxcHBAowDgQVEjYbFwoWCxoBBBUpMxUDBBcJGwIXHg==,Healthcare and Biotech,
/c/SBVwFxcYOgsOHwAKFy0f,Healthcare and Biotech,
/c/SBVwFxkOCxsK,Information Technology,
/c/SBVwFxgKCw==,Information Technology,3.7003490523302607
/c/SBVwFxgKCwcIGAQVEgAVBg==,Healthcare and Biotech,0.4280188325297594
/c/SBVwFxgJABowCRwJEw==,Information Technology,0.0
/c/SBVwFxgJABowHwQOGA==,Other,0.0037213515479199663
/c/SBVwFxgJABowHwwUHQAZAAUEDwoAAAkC,Other,
/c/SBVwFxgJABoMGAcCKT4aAAccHAYOFjgfMRc=,Information Technology,3.4376667532253875
/c/SBVwFxgJABoKDBYIGA==,Information Technology,9.20429937040408
/c/SBVwFxgJABoIAgkD,Information Technology,4.14844439288289
/c/SBVwFxgJABoIHx0=,Information Technology,8.04597707586207
/c/SBVwFxgJABoHDBMCGA==,Information Technology,1.1285535897435897
/c/SBVwFxgJABofBAoJ,Information Technology,2.8519939445985796
/c/SBVwFxgJABobBAsCGg==,Information Technology,0.30227465
/c/SBVwFxgJABoaHjoLFz0H,Information Technology,0.0
/c/SBVwFxgJAg==,Information Technology,1.0451294747590925
/c/SBVwFxgJFw0XDDoTHjoGABsAHRsEBhQ=,Healthcare and Biotech,1.0
/c/SBVwFxgIOg4GGQsCBSwrEQoXHAEIFxQ=,Information Technology,0.0
/c/SBVwFxgICQkLCB0=,Information Technology,0.0
/c/SBVwFxgICQcfHjoKFy0dDw4=,Information Technology,2.5234549620720084
/c/SBVwFxgIChoK,Information Technology,0.0059552052443076695
/c/SBVwFxgPABAGAwY=,Healthcare and Biotech,1.0
/c/SBVwFxgMCwkDMhEPEy0VEQ4QHAYOFg==,Healthcare and Biotech,6.24999981060606
/c/SBVwFxgMCx4c,Information Technology,1.0
/c/SBVwFxgCAAYb,Other,
/c/SBVwFxgHBAYMCA==,Information Technology,10.0
/c/SBVwFxgHAAYbMhYeBSsRDBg=,Information Technology,3.101321719487799
/c/SBVwFxgGBAoOFDoTHjoGABsAHRsEBhQ=,Healthcare and Biotech,1.900551176183519
/c/SBVwFxgGBBwwGQAEHjEbDQQCAQoe,Other,
/c/SBVwFxgGBwEA,Information Technology,2.522823583393924
/c/SBVwFxgFBBgcGBY4AjcREwoVDRoZDAQF,Healthcare and Biotech,
/c/SBVwFxgFBBwO,Other,
/c/SBVwFxgFABoICAs=,Other,0.0
/c/SBVwFxgECAEMHg==,Other,
/c/SBVwFxgEEQk=,Information Technology,3.7499999999999996
/c/SBVwFxgbDQ0dMlVXRw==,Other,
/c/SBVwFxgbDQ0dHQQTHg==,Information Technology,1.0
/c/SBVwFxgbDQcdGQ==,Information Technology,3.3947441697444116
/c/SBVwFxgbDREwGgoVHSw=,Information Technology,1.3595524325754722
/c/SBVwFxgbCgEBGToABDABEQ==,Other,
/c/SBVwFxgbFw0cHg==,Information Technology,0.9221311475409836
/c/SBVwFxgZBA==,Information Technology,1.0
/c/SBVwFxgZAAY=,Information Technology,
/c/SBVwFxgYDB4=,Information Technology,
/c/SBVwFxgfAAQwDgoVBjAGAB8MBwE=,Healthcare and Biotech,1.0
/c/SBVwFxgfCgUXMhEPEy0VEQ4QHAYOFg==,Healthcare and Biotech,2.4946398053371626
/c/SBVwFxgfChsAHwcCGCsH,Healthcare and Biotech,
/c/SBVwFxgfFw0DAQwUKT0dDhgcGxsICBQ=,Healthcare and Biotech,2.0005776501394386
/c/SBVwFxgfHAs=,Healthcare and Biotech,1.0
/c/SBVwFxgdBBwOHw==,Information Technology,2.739583478298623
/c/SBVwFxgdAAEDAQQJFTo=,Information Technology,1.7165572100272648
/c/SBVwFxgdAAM=,Healthcare and Biotech,1.5051667875271935
/c/SBVwFxsCCw8KHw==,Other,
/c/SBVwEFMH,Information Technology,
/c/SBVwED4KCA0DBAo4FC0VDw8W,Other,
/c/SBVwED4JOgsAABUGGCY=,Information Technology,
/c/SBVwED4OAQ8K,Information Technology,
/c/SBVwED4NAAYLMhYIGioACAQLGw==,Other,7.5664140671086235
/c/SBVwEAACDgE=,Information Technology,
/c/SBVwEAACCxwdCAA4GDoAFgQXAxw=,Information Technology,1.6383450012919678
/c/SBVwEAACFhEwHhwUAjoZEg==,Other,
/c/SBVwEAAAEQkdBDoDHz4TDwQWHAYOFg==,Healthcare and Biotech,0.17613287308296846
/c/SBVwEAAHABw=,Information Technology,
/c/SBVwEAAHDQcaHgwCKSoaCB0AGhwEER4=,Other,
/c/SBVwEAAHCQkcMgYIAzEAGDQIDQsEBgYaAAcOCAwNGxQ6ARkqGgUKEQEAAw==,Other,
/c/SBVwEAAHCAk=,Information Technology,1.0
/c/SBVwEAAFBDcJDBcFEy0rAgoLCwofOg4YLAAIHxAcCg==,Healthcare and Biotech,
/c/SBVwEAAFBAAKHw==,Healthcare and Biotech,
/c/SBVwEAAFBAQ=,Information Technology,1.0
/c/SBVwEAAFBgEBCjoC,Information Technology,0.0
/c/SBVwEAAFAQkBMgEOETYAAAc=,Information Technology,
/c/SBVwEAAFDBsMAjoGKSw=,Other,
/c/SBVwEAAFDBsHMgYVGSga,Other,
/c/SBVwEAAFDgkwAgMBHzwRPgIICQgECwA=,Other,
/c/SBVwEAAFFgMKDwQJHQ==,Other,
/c/SBVwEAAECAUA,Information Technology,2.34375
/c/SBVwEAAbDQYKGQAEHg==,Information Technology,
/c/SBVwEAAZOgkDMg0GGDsVEgoN,Other,
/c/SBVwEAAZBxEwHggGBCs=,Other,1.5682404129641878
/c/SBVwEAAZEQUAGBEPKTwbDQcADwoyVw==,Other,
