person_id,order,company_id,title,job_type,start_date,end_date,is_c_suite,is_employee,is_executive,is_founder,is_on_board
/p/SAZwEA4FBAQLMhYKHyscPltXWg==,09,,CO-Founder & CIO (Chief Innovation Officer),,2017-08-01,,True,,False,True,False
/p/SAZwEA4FBAQLMhYKHyscPltXWg==,10,,Strategic Creative Director,,2019-08-01,2023-01-01,False,,False,False,False
/p/SAZwEA4FBAQLMhYKHyscPltXWg==,11,,Entrepreneur (Inventor) in Residence,,2019-10-01,2021-01-01,False,,False,False,False
/p/SAZwEA4FBAQLMhYKHyscPltXWg==,12,,Inventor and Founder,,2021-06-01,,False,,False,True,False
/p/SAZwEBM0AQkZBAE4DD4GBgoXEQ4D,1,/c/SBVwGgAfDAcBDAk4HzEHFRkQBQoDERQ=,RF Systems Engineer,employee,2011-01-01,2013-10-01,False,True,False,False,False
/p/SAZwEBM0AQkZBAE4DD4GBgoXEQ4D,2,,Founder  CTO,founder,2013-10-01,2020-03-01,False,True,False,False,False
/p/SAZwEBM0AQkZBAE4DD4GBgoXEQ4D,3,/c/SBVwBAgFCgMGGQ==,Co-Founder & Chief Technology Officer,founder,2018-01-01,,True,True,False,True,False
/p/SAZwEBM0AQkZBAE4DD4GBgoXEQ4D,4,/c/SBVwBAgFCgMGGQ==,Founder CTO,founder,2018-10-01,2019-12-01,True,True,False,True,False
/p/SAZwEBM0AQkZBAE4DD4GBgoXEQ4D,5,,Co-Founder,founder,2020-01-01,,False,True,False,True,False
/p/SAZwEBM0AQkZBAE4DD4GBgoXEQ4D,6,/c/SBVwRVETOgECAAAVBTYCBA==,Co-Founder CEO,founder,2021-01-01,,True,True,False,True,False
/p/SAZwEQ0CCwkwDwQdHzEVEg==,1,/c/SBVwRVFbCA0BGQoVBQ==,"Head, Business Development",founder,2013-01-01,,False,True,False,True,False
/p/SAZwEQ0CCwkwDwQdHzEVEg==,2,/c/SBVwRVFbCA0BGQoVBQ==,CSO,executive,,,True,,True,False,
/p/SAZwERgKCTcWDAwV,01,/c/SBVwFQwCBgkLDA==,Director of product and project manager,operator,2000-01-01,2003-12-01,False,True,False,False,False
/p/SAZwERgKCTcWDAwV,02,,R&D Leader,employee,2002-01-01,2003-12-01,False,True,False,False,False
/p/SAZwERgKCTcWDAwV,03,/c/SBVwEQ0JDBwwHhwUAjoZEg==,Projects Manager,operator,2003-01-01,2008-12-01,False,True,False,False,False
/p/SAZwERgKCTcWDAwV,04,/c/SBVwEQ0JDBwwHhwUAjoZEg==,Department Manager,operator,2008-01-01,2010-09-01,False,True,False,False,False
/p/SAZwERgKCTcWDAwV,05,/c/SBVwEQ0JDBwwHhwUAjoZEg==,CIO - Chief Innovation Officer,operator,2009-01-01,2010-12-01,True,True,False,False,False
/p/SAZwERgKCTcWDAwV,06,,Co-Founder & CEO,founder,2010-06-01,2011-11-01,True,True,False,True,False
/p/SAZwERgKCTcWDAwV,07,/c/SBVwFwAZEQsdGAsEHg==,Co-Founder & Chief Executive Officer,founder,2011-01-01,,True,True,False,True,False
/p/SAZwERgKCTcWDAwV,08,/c/SBVwFwAZEQsdGAsEHg==,Co-Founder & CEO,founder,2011-12-01,2016-12-01,True,True,False,True,False
/p/SAZwERgKCTcWDAwV,09,/c/SBVwGQAbCA0wXw==,Advisor,advisor,2015-10-01,,False,,False,False,
/p/SAZwERgKCTcWDAwV,10,/c/SBVwGgQfCgYAABw4RG9FVg==,Co-Founder & CEO,founder,2016-08-01,,True,,False,True,False
/p/SAZwERgKCTcWDAwV,11,,Co-Founder & CEO,executive,2016-08-01,,True,True,True,False,False
/p/SAZwERgKCTcWDAwV,12,/c/SBVwRQwZCgoAGQwEBQ==,Co-Founder & CEO,founder,2021-02-01,,True,True,False,True,False
/p/SAZwERgKCTcWDAwV,13,,Co-Founder & CEO,,2021-02-01,,True,,False,True,False
/p/SAZwERgKCTcWDAwV,14,,Co-Founder & CEO,executive,2021-02-01,,True,True,True,False,False
/p/SAZwERgKCTcWDAwV,15,/c/SBVwRQwZCgoAGQwEBQ==,"Co-Founder, Co-Chief Executive Officer & Chief Commercial Officer",founder,2021-03-01,,True,True,False,True,False
/p/SAZwERgKCTcWDAwV,16,/c/SBVwRQwZCgoAGQwEBQ==,Co-Founder & CCO,founder,2024-08-01,,True,True,False,False,False
/p/SAZwERgKCTcWDAwV,17,,,employee,,,False,True,False,False,False
/p/SAZwERgfDQkBMgE4FzIdAgQ=,1,,Creative Director & Co-Founder,founder,2015-03-01,2017-03-01,False,True,False,True,False
/p/SAZwERgfDQkBMgE4FzIdAgQ=,2,/c/SBVwFhQFHw==,Product Designer,executive,2017-07-01,2019-09-01,False,True,True,False,False
/p/SAZwERgfDQkBMgE4FzIdAgQ=,3,/c/SBVwFhQFHw==,Chief Product Officer,executive,2018-08-01,2019-09-01,True,True,True,False,False
/p/SAZwERgfDQkBMgE4FzIdAgQ=,4,/c/SBVwAwQJAwQAGjoOGQAeDgILCgMECBc=,Co-Founder & Chief Product Officer,founder,2020-01-01,2021-08-01,True,True,False,True,False
/p/SAZwERgfDQkBMgE4FzIdAgQ=,5,,Co-Founder,founder,2020-05-01,2021-02-01,False,True,False,True,False
/p/SAZwERgfDQkBMgE4FzIdAgQ=,6,/c/SBVwFg0CCBgwBQoKEyw=,CPO & Co-Founder,founder,2020-07-01,2021-08-01,True,True,False,True,False
/p/SAZwERgfDQkBMgE4FzIdAgQ=,7,/c/SBVwRVNcXVteVVA4FT4aAA8E,Co-Founder & Head of Design,founder,2021-01-01,,False,True,False,True,False
/p/SAZwERgfDQkBMgE4FzIdAgQ=,8,/c/SBVwRVNcXVteVVA4FT4aAA8E,Co-Founder // Head of Design,founder,2021-02-01,,False,True,False,True,False
/p/SAZwERgfDQkBMgE4FzIdAgQ=,9,/c/SBVwFgQKEw0dMgcOAjwbCAU=,Co-Founder & CPO,founder,,,True,True,False,True,False
/p/SAZwEggfHw8KHwQLEgACBAURHR0M,1,,President,employee,1989-01-01,,True,True,False,False,False
/p/SAZwEggfHw8KHwQLEgACBAURHR0M,2,,President,,1989-01-01,,False,,False,False,False
/p/SAZwEggfHw8KHwQLEgACBAURHR0M,3,/c/SBVwRVFSXBgAAQwEDw==,"Co-Founder, Chief Executive Officer & President",founder,2019-06-27,,True,True,False,True,False
/p/SAZwEggfHw8KHwQLEgACBAURHR0M,4,/c/SBVwRVFSXBgAAQwEDw==,Co-Founder and CEO,founder,2020-01-01,,True,True,False,True,False
/p/SAZwEggfHw8KHwQLEgACBAURHR0M,5,,Co-Founder and CEO,,,,True,,False,True,False
/p/SAZwEwAHAAYwAAQUGTE=,1,,Financial Analyst,,1998-01-01,1999-01-01,False,,False,False,False
/p/SAZwEwAHAAYwAAQUGTE=,2,,Associate,,2002-09-01,2010-07-01,False,,False,False,False
/p/SAZwEwAHAAYwAAQUGTE=,3,,Board Member,,2007-09-01,2015-03-01,False,,False,False,True
/p/SAZwEwAHAAYwAAQUGTE=,4,/c/SBVwEg4HABEwAQQVEjEREw==,Special Counsel,employee,2010-08-01,2019-12-01,False,,False,False,False
/p/SAZwEwAHAAYwAAQUGTE=,5,/c/SBVwRVlcVA==,Co-Founder/Board Member,founder,2011-08-01,2019-12-01,False,,False,True,True
/p/SAZwEwAHAAYwAAQUGTE=,6,/c/SB9wBwQZEwEMCDoXBDACCA8AGjAOBBcfKxUN,Managing Director,employee,2015-09-01,,False,True,False,False,False
/p/SAZwEwAHAAYwAAQUGTE=,7,,Managing Director,executive,2015-09-01,,False,,True,False,False
/p/SAZwEwAHAAYwAAQUGTE=,8,/c/SBVwGQgIDQkKAToFEywAPg0XAQoJFw4VNw==,Partner; Co-Chair of Venture Best,,2019-12-01,,False,,False,False,False
/p/SAZwEwQZBAQLMg0IBDoY,01,,Software Architect,,1996-08-01,1997-11-01,False,,False,False,False
/p/SAZwEwQZBAQLMg0IBDoY,02,,Software Architect,employee,1996-08-01,1997-11-30,False,True,False,False,False
/p/SAZwEwQZBAQLMg0IBDoY,03,,Senior Director Engineering,operator,1997-01-01,2010-01-01,False,True,False,False,False
/p/SAZwEwQZBAQLMg0IBDoY,04,/c/SBVwBRQKCQsAAAg=,Senior Director Engineering,operator,1997-01-01,2010-01-01,False,True,False,False,False
/p/SAZwEwQZBAQLMg0IBDoY,05,,"VP Engineering, Founder",founder,2010-10-01,,False,True,False,True,False
/p/SAZwEwQZBAQLMg0IBDoY,06,,client engineering lead,,2013-04-01,2015-09-01,False,,False,False,False
/p/SAZwEwQZBAQLMg0IBDoY,07,,client engineering lead,employee,2013-04-01,2015-09-30,False,True,False,False,False
/p/SAZwEwQZBAQLMg0IBDoY,08,,"CTO,Founder",,2014-06-01,2016-01-01,False,,False,False,False
/p/SAZwEwQZBAQLMg0IBDoY,09,,"CTO,Founder",false_position,2014-06-01,2016-01-31,True,False,False,False,False
/p/SAZwEwQZBAQLMg0IBDoY,10,/c/SBVwRVgHBAoc,Co-Founder & Vice President of Engineering,founder,2015-01-01,,False,True,False,True,False
/p/SAZwEwQZBAQLMg0IBDoY,11,/c/SBVwRVgHBAoc,VP Software Engineering -CoFounder,founder,2016-01-01,,False,True,False,True,False
/p/SAZwEwgHBw0dGToAFy0OAA==,01,/c/SBVwARIDDBg=,Web Developer Intern,intern,2008-05-01,2008-08-01,False,False,False,False,False
/p/SAZwEwgHBw0dGToAFy0OAA==,02,,Co-Founder & CTO,founder,2010-06-01,2010-12-01,True,True,False,True,False
/p/SAZwEwgHBw0dGToAFy0OAA==,03,,Freelance Web Consultant,employee,2011-01-01,2013-09-01,False,True,False,False,False
/p/SAZwEwgHBw0dGToAFy0OAA==,04,,co-founder,,2012-10-01,2013-06-01,False,,False,True,False
/p/SAZwEwgHBw0dGToAFy0OAA==,05,/c/SBVwGQAAABocHBAGBDo=,Instructor,employee,2013-09-01,2016-12-01,False,True,False,False,False
/p/SAZwEwgHBw0dGToAFy0OAA==,06,,Remote Software Engineer,employee,2016-12-01,2018-08-01,False,True,False,False,False
/p/SAZwEwgHBw0dGToAFy0OAA==,07,/c/SBVwHAAIDjcdCAQEAjAG,Remote Software Engineer,,2016-12-01,2018-08-01,False,,False,False,False
/p/SAZwEwgHBw0dGToAFy0OAA==,08,/c/SBVwEwAHEwkBBB8CAw==,Remote Software Engineer,employee,2018-08-01,2019-02-01,False,True,False,False,False
/p/SAZwEwgHBw0dGToAFy0OAA==,09,/c/SBVwFxIbBA==,Senior Software Engineer,employee,2019-02-01,2020-01-01,False,True,False,False,False
/p/SAZwEwgHBw0dGToAFy0OAA==,10,/c/SBVwFxMOEltd,Product Engineer,employee,2020-01-01,2020-04-01,False,True,False,False,False
/p/SAZwEwgHBw0dGToAFy0OAA==,11,/c/SBVwExQGARoAHQ==,Software Engineering Advisor,operator,2020-04-01,,False,True,False,False,False
/p/SAZwEwgHBw0dGToAFy0OAA==,12,/c/SBVwRBkGBAsdAg==,Co-Founder & Smart Contract Auditor,founder,2021-01-01,,False,True,False,True,False
/p/SAZwEwgHBw0dGToAFy0OAA==,13,/c/SBVwRBkGBAsdAg==,"Co-Founder, Smart Contract Auditor",founder,2021-07-01,,False,True,False,True,False
/p/SAZwExMOAgcGHwA4HioGCA4f,1,/c/SBVwGQ4PABwGDg==,Co-Founder & Directeur Général,founder,2007-07-01,,False,True,False,True,False
/p/SAZwExMOAgcGHwA4HioGCA4f,2,/c/SBVwRVFTVg==,Co-Founder & Directeur Général,founder,2013-01-01,,False,True,False,True,False
/p/SAZwExMOAgcdFDoLGSgRPgIM,1,/c/SBVwGA4cAAMKFA==,CEO,executive,2008-04-01,,True,True,True,False,False
/p/SAZwExMOAgcdFDoLGSgRPgIM,2,,Director of Mobile Development,operator,2011-04-01,2011-12-01,False,True,False,False,False
/p/SAZwExMOAgcdFDoLGSgRPgIM,3,/c/SBVwRVFbOgsADgoJAysH,Founder and CEO,founder,2018-10-01,,True,True,False,True,False
/p/SAZwExMOAgcdFDoLGSgRPgIM,4,/c/SBVwRVFbOgsADgoJAysH,Founder and Chief Executive Officer,founder,2019-03-11,,True,True,False,True,False
/p/SAZwExMOAgcdFDoLGSgRPgIM,5,,Chief Executive Officer,executive,2020-07-01,,True,True,True,False,False
/p/SAZwExMOAgcdFDoLGSgRPgIM,6,/c/SBVwGA4cAAMKFA==,CEO,executive,,,True,,True,False,
/p/SAZwHAAPFwEKAzoDEwAYADQRBxof,01,,Financial Analyst,employee,2013-12-01,2014-12-01,False,True,False,False,False
/p/SAZwHAAPFwEKAzoDEwAYADQRBxof,02,,Syndication / ECM (Focus on Healthcare),employee,2014-12-01,2016-07-01,False,True,False,False,False
/p/SAZwHAAPFwEKAzoDEwAYADQRBxof,03,,Founder & Owner,founder,2016-05-01,,False,True,False,True,False
/p/SAZwHAAPFwEKAzoDEwAYADQRBxof,04,/c/SBVwEhMOCwsHCwoSGDsRExg=,Active Member,employee,2016-05-01,,False,True,False,False,False
/p/SAZwHAAPFwEKAzoDEwAYADQRBxof,05,/c/SBVwFhMSBAYwCgQVGDYREzQGBw==,Equity Capital Market - Healthcare,employee,2016-07-01,2018-10-01,False,True,False,False,False
/p/SAZwHAAPFwEKAzoDEwAYADQRBxof,06,/c/SB9wEBQN,Founder & Owner,founder,2018-01-01,,False,True,False,True,False
/p/SAZwHAAPFwEKAzoDEwAYADQRBxof,07,/c/SBVwHA4HDB8GAw==,"Co-Founder, Publication Director & Chairman",founder,2018-10-10,,False,True,False,True,True
/p/SAZwHAAPFwEKAzoDEwAYADQRBxof,08,/c/SBVwGQ4JBAwc,Founder & Chief Executive Officer,founder,2019-01-01,2023-09-11,True,True,False,True,False
/p/SAZwHAAPFwEKAzoDEwAYADQRBxof,09,/c/SBVwFQUZDB4KHw==,"Founder, Chief Executive Officer & President",founder,2019-02-01,,True,True,False,True,False
/p/SAZwHAAPFwEKAzoDEwAYADQRBxof,10,/c/SBVwFQUZDB4KHw==,Founder & President,founder,2019-10-01,,True,True,False,True,False
/p/SAZwHAAPFwEKAzoDEwAYADQRBxof,11,/c/SBVwFQUZDB4KHzoUFywB,Founder,,2019-10-01,,False,,False,True,False
/p/SAZwHAAPFwEKAzoDEwAYADQRBxof,12,/c/SBVwFw4dEgcdAQE=,Founder & Owner,founder,2021-01-01,,False,True,False,True,False
/p/SAZwHAAPFwEKAzoDEwAYADQRBxof,13,/c/SBVwEg4ZBw0c,30 Under 30 - Entrepreneur,employee,2020-01-01,2021-01-01,False,True,False,False,False
/p/SAZwHAAPFwEKAzoDEwAYADQRBxof,14,/c/SBVwFgQfCgYWAhA=,Board Member,board_member,2020-08-01,,False,False,False,False,True
/p/SAZwHAAPFwEKAzoDEwAYADQRBxof,15,/c/SBVwHA4HDB8GAw==,Co-founder & Chairman,founder,2022-01-01,,False,True,False,True,False
/p/SAZwHAAPFwEKAzoDEwAYADQRBxof,16,/c/SBVwFwAEBgkA,Board Member,advisor,2022-09-01,,False,False,False,False,True
/p/SAZwHAAPFwEKAzoDEwAYADQRBxof,17,,Chairman,employee,2023-01-01,,False,True,False,False,False
/p/SAZwHAAPFwEKAzoDEwAYADQRBxof,18,,Founder & Executive Chairman,founder,2023-05-01,,False,True,False,True,True
/p/SAZwHAAPFwEKAzoDEwAYADQRBxof,19,,Chairman,operator,2023-07-01,,False,True,False,False,False
/p/SAZwHAAZDBswHQoNFysV,01,,Teaching Assistant,employee,2014-09-01,2015-09-01,False,True,False,False,False
/p/SAZwHAAZDBswHQoNFysV,02,,Teaching Assistant,employee,2014-09-01,2015-09-01,False,True,False,False,False
/p/SAZwHAAZDBswHQoNFysV,03,,Teaching Assistant,,2014-09-01,2015-09-01,False,,False,False,False
/p/SAZwHAAZDBswHQoNFysV,04,,Co-Founder,false_position,2016-11-01,2018-08-01,False,False,False,False,False
/p/SAZwHAAZDBswHQoNFysV,05,,Co-Founder,false_position,2016-11-01,2018-08-01,False,False,False,False,False
/p/SAZwHAAZDBswHQoNFysV,06,,Co-Founder,,2016-11-01,2018-08-01,False,,False,True,False
/p/SAZwHAAZDBswHQoNFysV,07,,Chief of Cabinet,employee,2018-09-01,2019-07-01,False,True,False,False,False
/p/SAZwHAAZDBswHQoNFysV,08,,Board Secretary General,employee,2019-07-01,2025-05-01,False,True,False,False,False
/p/SAZwHAAZDBswHQoNFysV,09,/c/SBVwFggFBwEB,CFO,board_member,2019-10-01,,True,,False,False,
/p/SAZwHAAZDBswHQoNFysV,10,/c/SBVwRVFbVTcWDBE4BAAZDQoXNwcCCQMfMRM=,Co-Founder & Board Member,founder,2022-03-01,,False,True,False,True,True
/p/SAZwHAAZDBswHQoNFysV,11,/c/SBVwEAAC,Senior Finance and Banking Expert Consultant,employee,2022-10-01,2024-07-01,False,True,False,False,False
/p/SAZwHAAZDBswHQoNFysV,12,,Executive Board Member & Member of the Board of Trustees,advisor,2024-03-01,,False,False,False,False,True
/p/SAZwHAAZFgAwHQQTEzMrUVtU,01,/c/SBVwBwACCxwwAQoSHywrFAUMHgofFg4CJg==,Biomechanics and Orthopedics Researcher,employee,2008-08-01,2009-10-01,False,True,False,False,False
/p/SAZwHAAZFgAwHQQTEzMrUVtU,02,,Emergency Department Researcher,employee,2009-05-01,2010-05-01,False,True,False,False,False
/p/SAZwHAAZFgAwHQQTEzMrUVtU,03,/c/SBVwBwgfAAUOAzoEFzEXBBk6CwoDEQIE,Emergency Department Researcher,,2009-05-01,2010-05-01,False,,False,False,False
/p/SAZwHAAZFgAwHQQTEzMrUVtU,04,/c/SBVwHwkKCzcODgQDEzIN,Volunteer - Teacher Toolkit Product,employee,2010-03-01,2012-07-01,False,True,False,False,False
/p/SAZwHAAZFgAwHQQTEzMrUVtU,05,/c/SBVwAAQKBgAwCwoVKT4ZBBkMCw4=,5th Grade Math & Science Teacher,employee,2010-06-01,2011-07-01,False,True,False,False,False
/p/SAZwHAAZFgAwHQQTEzMrUVtU,06,,Head of Product,,2011-01-01,2013-12-01,False,,False,False,False
/p/SAZwHAAZFgAwHQQTEzMrUVtU,07,/c/SBVwAAQKBgAwCwoVKT4ZBBkMCw4=,8th Grade Math & Science Teacher,employee,2011-07-01,2012-07-01,False,True,False,False,False
/p/SAZwHAAZFgAwHQQTEzMrUVtU,08,/c/SBVwGQAAABocHBAGBDo=,"Co-Founder, CEO",founder,2012-01-01,2016-01-01,True,True,False,True,False
/p/SAZwHAAZFgAwHQQTEzMrUVtU,09,/c/SBVwHA4HBw0dCgMOGD4aAgIEBA==,Board Member (Acquired),advisor,2015-01-01,2023-01-01,False,False,False,False,True
/p/SAZwHAAZFgAwHQQTEzMrUVtU,10,,"Founder, Board Chair",,2015-01-01,,False,,False,True,True
/p/SAZwHAAZFgAwHQQTEzMrUVtU,11,/c/SBVwGQAZDAYKHzoBHzEVDwgMCQMyEgIaMxoEGBY=,Board Member,advisor,2015-01-01,2023-01-01,False,False,False,False,True
/p/SAZwHAAZFgAwHQQTEzMrUVtU,12,,CEO (Acquired),executive,2016-01-01,2018-01-01,True,True,True,False,False
/p/SAZwHAAZFgAwHQQTEzMrUVtU,13,/c/SBVwHAAIDjcdCAQEAjAG,COO,,2016-01-01,2017-12-01,True,,False,False,False
/p/SAZwHAAZFgAwHQQTEzMrUVtU,14,/c/SBVwHAAIDjcdCAQEAjAG,CEO,,2017-01-01,2018-12-01,True,,False,False,False
/p/SAZwHAAZFgAwHQQTEzMrUVtU,15,/c/SBVwEwAHEwkBBB8CAw==,Chief Product Officer,executive,2018-01-01,2019-03-01,True,True,True,False,False
/p/SAZwHAAZFgAwHQQTEzMrUVtU,16,/c/SBVwEwAHEwkBBB8CAw==,CEO,executive,2019-01-01,2021-12-01,True,True,True,False,False
/p/SAZwHAAZFgAwHQQTEzMrUVtU,17,/c/SBVwEwAHEwkBBB8CAw==,CEO,executive,2019-04-01,2021-01-01,True,,True,False,
/p/SAZwHAAZFgAwHQQTEzMrUVtU,18,/c/SBVwEwAHEwkBBB8CAw==,Chief Executive Officer,executive,2019-04-18,,True,True,True,False,False
/p/SAZwHAAZFgAwHQQTEzMrUVtU,19,/c/SBVwRBkGBAsdAg==,Co-Founder,founder,2021-01-01,,False,True,False,True,False
/p/SAZwHAAZFgAwHQQTEzMrUVtU,20,/c/SBVwRBkGBAsdAg==,Founder,founder,2021-07-01,,False,True,False,True,False
/p/SAZwHAAZFgAwHQQTEzMrUVtU,21,,Board Member,advisor,2022-01-01,2025-04-01,False,False,False,False,True
/p/SAZwHAAZFgAwHQQTEzMrUVtU,22,/c/SB9wHQ8PDB4GCRAGGg==,Angel Investor,employee,,,False,True,False,False,False
/p/SAZwHAAZFgAwHQQTEzMrUVtU,23,/c/SBVwHAAIDjcdCAQEAjAG,"Chief Executive Officer, Interim Chief Operating Officer & Regional Manager- CA & Remote",executive,,2019-04-17,True,True,True,False,False
/p/SAZwHj4JOhgdBBEdHToGPgEB,01,,Founder & Managing Partner,founder,1996-01-01,2017-03-01,False,,False,True,
/p/SAZwHj4JOhgdBBEdHToGPgEB,02,/c/SBVwBBMCERIECBc4ES0bFBs=,Founder and Managing Partner,founder,1996-01-01,2017-03-31,False,True,False,True,False
/p/SAZwHj4JOhgdBBEdHToGPgEB,03,/c/SB9wGgQcOh8AHwkDKTgGDh4V,Co-Founder,founder,2002-01-01,,False,True,False,True,False
/p/SAZwHj4JOhgdBBEdHToGPgEB,04,/c/SB9wBBMCERIECBc4Bi0dFwoRDTAOBBcfKxUN,Co-Founder,founder,2002-01-01,,False,True,False,True,False
/p/SAZwHj4JOhgdBBEdHToGPgEB,05,/c/SBVwBwwYOgkcHgwUAg==,Director,executive,2011-01-01,,False,,True,False,
/p/SAZwHj4JOhgdBBEdHToGPgEB,06,/c/SBVwBAQICjcfDAkLEys=,Chairman,board_member,2011-03-01,2020-10-09,False,False,False,False,True
/p/SAZwHj4JOhgdBBEdHToGPgEB,07,/c/SBVwBwwYOgkcHgwUAg==,Board Member,board_member,2011-06-22,,False,False,False,False,True
/p/SAZwHj4JOhgdBBEdHToGPgEB,08,/c/SBVwRVlcVA==,Founder,founder,2012-01-01,2016-01-31,False,True,False,True,False
/p/SAZwHj4JOhgdBBEdHToGPgEB,09,/c/SB9wGQgHABsbAgsCKT4CPh8ACwcDCgsZOB0EGA==,Chairman,board_member,2013-12-01,2017-08-02,False,False,False,False,True
/p/SAZwHj4JOhgdBBEdHToGPgEB,10,,Governor,employee,2019-01-01,,False,True,False,False,False
/p/SAZwHj4JOhgdBBEdHToGPgEB,11,/c/SBVwERkIAAQKHwQTEzMVAxg=,Mentor,advisor,,,False,,False,False,
/p/SAZwHj4JOhgdBBEdHToGPgEB,12,/c/SBVwFQYOCxwGHjoCGDoGBhI=,Board Member,board_member,,,False,False,False,False,True
/p/SAZwHj4JOhgdBBEdHToGPgEB,13,/c/SBVwAAAdEw0=,Board Member,board_member,,2020-03-31,False,False,False,False,True
/p/SAZwHj4JOhgdBBEdHToGPgEB,14,,Managing Director,executive,,,False,,True,False,
/p/SAZwHj4JOhgdBBEdHToGPgEB,15,,Board of Directors,board_member,,,False,,False,False,
/p/SAZwHgACOhgOCQgGHSoZABk6GAcyAQ==,01,,Student Research Assistant,employee,2011-03-01,2011-05-01,False,True,False,False,False
/p/SAZwHgACOhgOCQgGHSoZABk6GAcyAQ==,02,,Student Research Assistant,employee,2011-03-01,2011-05-01,False,True,False,False,False
/p/SAZwHgACOhgOCQgGHSoZABk6GAcyAQ==,03,,Student Research Assistant,,2011-03-01,2011-05-01,False,,False,False,False
/p/SAZwHgACOhgOCQgGHSoZABk6GAcyAQ==,04,,Business Development Intern,,2013-07-01,2013-09-01,False,,False,False,False
/p/SAZwHgACOhgOCQgGHSoZABk6GAcyAQ==,05,,Business Development Intern,intern,2013-07-01,2013-09-01,False,False,False,False,False
/p/SAZwHgACOhgOCQgGHSoZABk6GAcyAQ==,06,,Business Development Intern,intern,2013-07-01,2013-09-01,False,False,False,False,False
/p/SAZwHgACOhgOCQgGHSoZABk6GAcyAQ==,07,,Undergraduate Researcher,employee,2013-09-01,2016-07-01,False,True,False,False,False
/p/SAZwHgACOhgOCQgGHSoZABk6GAcyAQ==,08,,Undergraduate Researcher,,2013-09-01,2016-07-01,False,,False,False,False
/p/SAZwHgACOhgOCQgGHSoZABk6GAcyAQ==,09,,Undergraduate Researcher,employee,2013-09-01,2016-07-01,False,True,False,False,False
/p/SAZwHgACOhgOCQgGHSoZABk6GAcyAQ==,10,/c/SBVwGQAYFgkMBRAUEysAEjQMBhwZDBMDKxE+BAM3GwgGDxgwGA4MHDcCBBE=,Graduate Student,alumni,2016-09-01,2023-06-01,False,False,False,False,False
/p/SAZwHgACOhgOCQgGHSoZABk6GAcyAQ==,11,,Graduate Student,employee,2016-09-01,2023-06-01,False,True,False,False,False
/p/SAZwHgACOhgOCQgGHSoZABk6GAcyAQ==,12,/c/SBVwGQAYFgkMBRAUEysAEjQMBhwZDBMDKxE+BAM3GwgGDxgwGA4MHDcCBBE=,"PhD Candidate, Christopher Voigt Lab",alumni,2017-05-01,2023-06-01,False,False,False,False,False
/p/SAZwHgACOhgOCQgGHSoZABk6GAcyAQ==,13,,"PhD Candidate, Christopher Voigt Lab",employee,2017-05-01,2023-06-01,False,True,False,False,False
/p/SAZwHgACOhgOCQgGHSoZABk6GAcyAQ==,14,/c/SBVwBg4JDA8A,"Co-Founder, Chief Scientific Officer & Board Member",founder,2020-01-01,,True,True,False,True,True
/p/SAZwHgACOhgOCQgGHSoZABk6GAcyAQ==,15,/c/SBVwBg4JDA8A,Co-Founder | Chief Scientific Officer,founder,2021-01-01,2023-01-01,True,True,False,True,False
/p/SAZwHgACOhgOCQgGHSoZABk6GAcyAQ==,16,/c/SBVwRVlfXDcNBAo=,Co-Founder,founder,2024-01-01,,False,True,False,True,False
/p/SAZwHgAGABswDxcCGDEVDw==,01,/c/SBVwBxQBBDcFGAwEEw==,Co-Founder and Board Member,founder,2011-01-01,,False,True,False,True,True
/p/SAZwHgAGABswDxcCGDEVDw==,02,/c/SBVwBxQBBDcFGAwEEw==,Co-Founder/Board Member,founder,2012-05-01,,False,True,False,True,True
/p/SAZwHgAGABswDxcCGDEVDw==,03,/c/SBVwHw4bBBoGMgcCFyoAGA==,Co-Founder/Chairman,founder,2014-10-01,,False,True,False,True,True
/p/SAZwHgAGABswDxcCGDEVDw==,04,/c/SBVwHw4bBBoGMgcCFyoAGA==,Co-Founder & Chairman,founder,2015-01-01,,False,True,False,True,True
/p/SAZwHgAGABswDxcCGDEVDw==,05,/c/SBVwGxMCAgEBDAk4ES0VCAU=,Partner & Board Member,board_member,2015-03-01,,False,True,False,False,True
/p/SAZwHgAGABswDxcCGDEVDw==,06,,Founder & CEO,founder,2015-08-01,,True,True,False,True,False
/p/SAZwHgAGABswDxcCGDEVDw==,07,/c/SBVwRVFbOgsA,Co-Founder & Chairman,founder,2020-01-01,,False,True,False,True,True
/p/SAZwHgAGABswDxcCGDEVDw==,08,/c/SBVwRVFbOgsA,Chairman,employee,2021-04-01,,False,,False,False,
/p/SAZwHgAGABswDxcCGDEVDw==,09,/c/SBVwBAACCw0wHQQVAjERExg=,Senior Advisor,advisor,2022-11-01,,False,False,False,False,False
/p/SAZwHgAGABswDxcCGDEVDw==,10,/c/SB9wHQ8PDB4GCRAGGg==,Angel Investor,employee,,,False,True,False,False,False
/p/SAZwHgAGABswDxcCGDEVDw==,11,/c/SB9wBAAZDDcfDBYUAwACBAURHR0IOhcXLQAPDhcb,Investor,employee,,,False,True,False,False,False
/p/SAZwHgAGABswAjoEGTEaDhk6Ah0y,01,,General Manager,executive,1975-01-01,,False,True,True,False,False
/p/SAZwHgAGABswAjoEGTEaDhk6Ah0y,02,,Caddie,employee,1975-05-01,1982-07-01,False,True,False,False,False
