person_id,company_id,performance,education_tier,education_level_score,industry,is_founder_of_target,company_founded,label_max_founder_multiple,label
SAZwEAQFCwEcMhcOGjoNPhsNNws=,SBVwEwAHABoOMhEPEy0VEQ4QHAYOFg==,2.4136806419632832,5.0,4.0,Healthcare and Biotech,True,2009,6.136669208732473,1
SAZwBg4PCw0WMhMGBDEREzQPDA==,SBVwEwQFFRoKFQ==,10.0,5.0,3.0,Healthcare and Biotech,True,2009,7.249075302471096,2
SAZwFQ8fDQcBFDoXKTkbEw8=,SBVwFQcNABoKAxE4BjcVEwYECwoYEQ4VPhgS,1.757812376953125,3.0,5.0,Healthcare and Biotech,True,2009,6.43176402148386,2
SAZwEg4ZFw0cGToUFygNBBk=,SBVwFQwbABoKMgkOEDorEggMDQEOABQ=,,5.0,3.0,Healthcare and Biotech,True,2009,0.0,0
SAZwDRQfBAMOMhEGET4NADQVADAJ,SBVwFggECwEV,0.5671835164066094,1.0,3.0,Healthcare and Biotech,True,2009,0.6433985986216182,0
SAZwGgARCQEwDB8OGzYrEQM6DA==,SBVwFggECwEV,0.5671835164066094,4.0,4.0,Healthcare and Biotech,True,2009,0.6433985986216182,0
SAZwBgAFAREwAQQUHjYaEgAM,SBVwFw0KFw0bMggCEjYXAAc=,0.9615366227058856,5.0,2.0,Healthcare and Biotech,True,2009,5.224786721026053,1
SAZwBwAHCREwBQQTFTcREw==,SBVwGQMCCjcLBAQAGDAHFQIGGw==,0.950097225017721,1.0,3.0,Healthcare and Biotech,True,2009,0.3485861720903011,0
SAZwBwAZBAAwBQQTFTcREzQPDA==,SBVwGQMCCjcLBAQAGDAHFQIGGw==,0.950097225017721,1.0,5.0,Healthcare and Biotech,True,2009,0.3485861720903011,0
SAZwFwkZDBsbAhUPEy0rDBIEHBsyFQ8pOw==,SBVwGQMCCjcLBAQAGDAHFQIGGw==,0.950097225017721,4.0,5.0,Healthcare and Biotech,True,2009,0.3485861720903011,0
SAZwGQgIDQkKAToLGTwcCQ4EDDAdDTgS,SBVwGQMCCjcLBAQAGDAHFQIGGw==,0.950097225017721,5.0,5.0,Healthcare and Biotech,True,2009,0.3485861720903011,0
SAZwBgAFAREwHQQVHToGPltVWQ==,SBVwGQUHDB4K,4.726665168488596,5.0,3.0,Healthcare and Biotech,True,2009,31.459815719283743,3
SAZwBwQKCzcHCBwJHzgREw==,SBVwGQUHDB4K,4.726665168488596,4.0,1.0,Healthcare and Biotech,True,2009,31.459815719283743,3
SAZwFg4JOhsCAgkCDw==,SBVwGQUHDB4K,4.726665168488596,4.0,3.0,Healthcare and Biotech,True,2009,31.459815719283743,3
SAZwFQ0JABobMhYGGCsVDQQ=,SBVwGRUJBg==,0.4458524901236131,3.0,5.0,Healthcare and Biotech,True,2009,0.6669504467997323,0
SAZwGQADCB0LMg0GBw==,SBVwGRUJBg==,0.4458524901236131,1.0,3.0,Healthcare and Biotech,True,2009,0.6669504467997323,0
SAZwGQgAADcMGAAUAj4=,SBVwGRUJBg==,0.4458524901236131,4.0,3.0,Healthcare and Biotech,True,2009,0.6669504467997323,0
SAZwBxUOEw0BMgYSGzIdDwwWNwIJ,SBVwGRgfFx0c,0.2479999801600015,4.0,5.0,Healthcare and Biotech,True,2009,0.8317538927650503,0
SAZwBxUOEw0wDhAKGzYaBhg6WF9c,SBVwGRgfFx0c,0.2479999801600015,5.0,4.0,Healthcare and Biotech,True,2009,0.8317538927650503,0
SAZwFhMKATcFDAYIFCwrUVtU,SBVwGRgfFx0c,0.2479999801600015,4.0,3.0,Healthcare and Biotech,True,2009,0.8317538927650503,0
SAZwFhMKCwwAAzoRGTETEgoSCQs=,SBVwGRgfFx0c,0.2479999801600015,3.0,3.0,Healthcare and Biotech,True,2009,0.8317538927650503,0
SAZwFwAZCTcMGAgKHzETEg==,SBVwGRgfFx0c,0.2479999801600015,1.0,4.0,Healthcare and Biotech,True,2009,0.8317538927650503,0
SAZwGQAFDBsHMg4IAjcVEwI=,SBVwGRgfFx0c,0.2479999801600015,1.0,4.0,Healthcare and Biotech,True,2009,0.8317538927650503,0
SAZwFRMfDR0dMhICHywH,SBVwGhQZDBA=,4.752098167975118,3.0,4.0,Healthcare and Biotech,True,2009,10.866216360877024,2
SAZwGQgIDQkKAToVFy8R,SBVwGhQZDBA=,4.752098167975118,5.0,3.0,Healthcare and Biotech,True,2009,10.866216360877024,2
SAZwHg4DCzcEGBcODz4a,SBVwGhQZDBA=,4.752098167975118,1.0,3.0,Healthcare and Biotech,True,2009,10.866216360877024,2
SAZwBhQIDQEdMhYCHi0VPgYB,SBVwAA4bABoO,2.001649166755086,5.0,4.0,Healthcare and Biotech,True,2010,1.9013897575902277,1
SAZwBwAFDwEZMgsGBD4NAAU6GAcyAQ==,SBVwAA4bABoO,2.001649166755086,4.0,4.0,Healthcare and Biotech,True,2010,1.9013897575902277,1
SAZwBwQfDTcBAhcKFzE=,SBVwAAgKERoAHg==,0.9605734767025088,5.0,4.0,Healthcare and Biotech,True,2010,0.0,0
SAZwEAAFDA0DMgQLAjAWBAcJBw==,SBVwAAgKERoAHg==,0.9605734767025088,3.0,1.0,Healthcare and Biotech,True,2010,0.0,0
SAZwHg4SAQEfMg0IGzwcDhwBABofHA==,SBVwAAgKERoAHg==,0.9605734767025088,5.0,4.0,Healthcare and Biotech,True,2010,0.0,0
SAZwHwgGBw0dAQwCKTwRExkKBgoyDwM=,SBVwAAgKERoAHg==,0.9605734767025088,1.0,3.0,Healthcare and Biotech,True,2010,0.0,0
SAZwFwkZDBsbAhUPKSgREh8VAA4B,SBVwAgQZBBsbCAg=,3.833226337860872,1.0,3.0,Healthcare and Biotech,True,2010,3.6744379084686503,1
SAZwGQgIDQ0DAQA4EjYEETRVWF4=,SBVwAgQZBBsbCAg=,3.833226337860872,2.0,5.0,Healthcare and Biotech,True,2010,3.6744379084686503,1
SAZwEhMKCwMwDwoJGQ==,SBVwBAAZBA8AAzpVTg==,1.0,3.0,4.0,Healthcare and Biotech,True,2010,453.6297712548884,6
SAZwFQ0JABobMgEGFTAHFQo=,SBVwBAAZBA8AAzpVTg==,1.0,1.0,3.0,Healthcare and Biotech,True,2010,453.6297712548884,6
SAZwGAQOOhoAHgAJAjcVDTRVWF4=,SBVwBAAZBA8AAzpVTg==,1.0,5.0,4.0,Healthcare and Biotech,True,2010,453.6297712548884,6
SAZwHgAGABswHwwCETMREzRVWF4=,SBVwBAAZBA8AAzpVTg==,1.0,5.0,5.0,Healthcare and Biotech,True,2010,453.6297712548884,6
SAZwBwIEERwwBRALAjgGBAU=,SBVwBRQZABwKDg0=,0.0,3.0,5.0,Healthcare and Biotech,True,2010,0.0,0
SAZwBxcOCzcNCBcABSsGDgY6WF9c,SBVwBRQZABwKDg0=,0.0,3.0,5.0,Healthcare and Biotech,True,2010,0.0,0
SAZwEhMOARoGBjoGGjIFFwIWHDAdDTgS,SBVwBRQZABwKDg0=,0.0,4.0,3.0,Healthcare and Biotech,True,2010,0.0,0
SAZwFwkZDBsbBAsGKSwAAAcJAQEKFg==,SBVwBRQZABwKDg0=,0.0,1.0,5.0,Healthcare and Biotech,True,2010,0.0,0
SAZwHg4ZAg0BMg8IHj4aEhgKBjBdVVY=,SBVwBRQZABwKDg0=,0.0,1.0,5.0,Healthcare and Biotech,True,2010,0.0,0
SAZwEwQFCwkdAjoLAzwR,SBVwBwQaEA0BGQwG,,1.0,5.0,Healthcare and Biotech,True,2010,0.0,0
SAZwGQgIDQkKAToXFyoYFBg6WF9c,SBVwBwQaEA0BGQwG,,4.0,3.0,Healthcare and Biotech,True,2010,0.0,0
SAZwFQ0KDAYwCToFFy0bDw==,SBVwEQ0IAAQWFToTHjoGABsAHRsEBhQ=,2.933446327548841,2.0,3.0,Healthcare and Biotech,True,2010,0.0,0
SAZwGQAZEQEBMgcVGSga,SBVwEQ0IAAQWFToTHjoGABsAHRsEBhQ=,2.933446327548841,2.0,3.0,Healthcare and Biotech,True,2010,0.0,0
SAZwHAAZDBwHMhcGHD4TDhsEBA4D,SBVwEhMKBhwWAToLFz0bEwoRBx0EABQ=,1.5490156074766352,1.0,2.0,Healthcare and Biotech,True,2010,12.917156547604453,2
SAZwHgASOgsOHQkGGA==,SBVwEhMKBhwWAToLFz0bEwoRBx0EABQ=,1.5490156074766352,4.0,3.0,Healthcare and Biotech,True,2010,12.917156547604453,2
SAZwHgQKCzcFDAYWAzoHPgYEGhsECw==,SBVwEhkYDQcaAQECBCwbDR4RAQADFg==,1.0,2.0,5.0,Healthcare and Biotech,True,2010,7.492803658390494,2
SAZwBAAfFwEMBjoGGjMRDzQVADAJ,SBVwFQ8FBAEwHhwUAjoZEg==,1.2284747450023603,4.0,5.0,Healthcare and Biotech,True,2010,0.0,0
SAZwGAAcFw0BDgA4ET4aBBgNCQMECwAXMg==,SBVwFQ8FBAEwHhwUAjoZEg==,1.2284747450023603,1.0,2.0,Healthcare and Biotech,True,2010,0.0,0
SAZwHwgZBAYwDwQUAjAYAA==,SBVwFQ8FBAEwHhwUAjoZEg==,1.2284747450023603,4.0,2.0,Healthcare and Biotech,True,2010,0.0,0
SAZwBAAeCTcLCBcOEjsREzQIDA==,SBVwFw4HATcICAsCBSYH,0.671460091443126,1.0,5.0,Healthcare and Biotech,True,2010,7.075368273494468,2
SAZwFQ0OHTcWCBAJEQ==,SBVwFw4HATcICAsCBSYH,0.671460091443126,1.0,1.0,Healthcare and Biotech,True,2010,7.075368273494468,2
SAZwHhQYEQEBMhYGGjYZAAU6BQs=,SBVwFwQfABoGFToIBCscDhsEDQsEBhQ=,1.468304576144036,3.0,3.0,Healthcare and Biotech,True,2010,2.018392900900096,1
SAZwEAAdDAwwGgoIEjMRGA==,SBVwGA4fEBswGQwUBSoRPhkAGA4EFw==,10.0,5.0,3.0,Healthcare and Biotech,True,2010,12.764222430425033,2
SAZwGQAZDjcLCDoUGSoOAA==,SBVwGA4fEBswGQwUBSoRPhkAGA4EFw==,10.0,4.0,4.0,Healthcare and Biotech,True,2010,12.764222430425033,2
SAZwGQQCOgsHCAs=,SBVwGA4fEBswGQwUBSoRPhkAGA4EFw==,10.0,4.0,4.0,Healthcare and Biotech,True,2010,12.764222430425033,2
SAZwHgAGABswCwoVEiYXBDRVWFw=,SBVwGA4fEBswGQwUBSoRPhkAGA4EFw==,10.0,1.0,4.0,Healthcare and Biotech,True,2010,12.764222430425033,2
SAZwAAgGChwHFDoUBi0dDwwAGg==,SBVwGQ4PABoBDDoTHjoGABsAHRsEBhQ=,10.0,3.0,3.0,Healthcare and Biotech,True,2010,129.5225939228288,4
SAZwEAQZFwEMBjoVGSwHCA==,SBVwGQ4PABoBDDoTHjoGABsAHRsEBhQ=,10.0,4.0,4.0,Healthcare and Biotech,True,2010,129.5225939228288,4
SAZwHwQFCw0bBToEHjYRDw==,SBVwGQ4PABoBDDoTHjoGABsAHRsEBhQ=,10.0,2.0,3.0,Healthcare and Biotech,True,2010,129.5225939228288,4
SAZwBg4SOhEKAggGGA==,SBVwGgAFCgwKHwg4BTwdBAUGDRw=,0.0,3.0,5.0,Healthcare and Biotech,True,2010,0.0,0
SAZwEA4ZDBswHQATEy0fCAU=,SBVwGw8IChgKHQ==,1.705,1.0,4.0,Healthcare and Biotech,True,2010,0.0,0
SAZwGggADQEDMggSGCwcCDQIDA==,SBVwGw8IChgKHQ==,1.705,2.0,3.0,Healthcare and Biotech,True,2010,0.0,0
SAZwHg4EAB0BMgcGEwAECTQB,SBVwGw8IChgKHQ==,1.705,2.0,3.0,Healthcare and Biotech,True,2010,0.0,0
SAZwHwQFCw0bBToGGDsRExgKBjAAAThGb0E=,SBVwGw8IChgKHQ==,1.705,3.0,3.0,Healthcare and Biotech,True,2010,0.0,0
SAZwHwQFOgkBCQAVBTAaPltVUQ==,SBVwGw8IChgKHQ==,1.705,2.0,3.0,Healthcare and Biotech,True,2010,0.0,0
SAZwBAAfOgsOHxAUGQ==,SBVwHQ8FCh4OGQwCGCsrEgQJHRsECgkF,0.0,1.0,1.0,Healthcare and Biotech,True,2010,0.0,0
SAZwHg4HDAYLDDoLFzIWBBkR,SBVwHQ8FCh4OGQwCGCsrEgQJHRsECgkF,0.0,1.0,4.0,Healthcare and Biotech,True,2010,0.0,0
SAZwGAAcFw0BDgA4GjodEh4XDQ==,SBVwHggNAw==,0.8774399475696831,4.0,5.0,Healthcare and Biotech,True,2010,2.6161402236912488,1
SAZwHgAGABswDhAVBDYREw==,SBVwHggNAw==,0.8774399475696831,5.0,4.0,Healthcare and Biotech,True,2010,2.6161402236912488,1
SAZwFhMSBAYwGgQLBToG,SBVwAA8COgoGAhECFTc=,10.0,5.0,4.0,Healthcare and Biotech,True,2011,15.231683224180127,2
SAZwBg4FDDcJHwQJHQ==,SBVwAAAHDhsfDAYC,1.7855632388139224,3.0,5.0,Healthcare and Biotech,True,2011,17.348206855860152,2
SAZwFwkZDBswAQAQHywrUV9V,SBVwAAAHDhsfDAYC,1.7855632388139224,5.0,1.0,Healthcare and Biotech,True,2011,17.348206855860152,2
SAZwGxMOCzcJHwQJHQ==,SBVwAAAHDhsfDAYC,1.7855632388139224,1.0,4.0,Healthcare and Biotech,True,2011,17.348206855860152,2
SAZwGAAeFwkwDwoUATAGFQM6ChoODQIE,SBVwAAQdDAwAMgcOGTsRFwIGDRw=,1.0,1.0,3.0,Healthcare and Biotech,True,2011,0.0,0
SAZwEAAFDA0DCDoXHzAZBAcJATAdDTgS,SBVwAAkOFgkBMhUPFy0ZAAgAHRsEBgYaLA==,1.1253132832080202,5.0,4.0,Healthcare and Biotech,True,2011,0.0,0
SAZwEQUcBBoLMggIGD4TCQoL,SBVwAAkOFgkBMhUPFy0ZAAgAHRsEBgYaLA==,1.1253132832080202,1.0,4.0,Healthcare and Biotech,True,2011,0.0,0
SAZwHg4DCzcIDBcOFDAAFQQ=,SBVwBwQIEBoaHjoKEzsdAgoJNwgfChIG,0.9784198876797738,5.0,4.0,Healthcare and Biotech,True,2011,8.064949262601495,2
SAZwFQ8PFw0OMhcIAzIRDQc6DAYODhQZMQ==,SBVwEQ8fOgoGAhECFTcrEgQJHRsECgkF,0.0,1.0,4.0,Healthcare and Biotech,True,2011,0.0,0
SAZwFgAZETcLBAYMBTAa,SBVwEQ8fOgoGAhECFTcrEgQJHRsECgkF,0.0,1.0,3.0,Healthcare and Biotech,True,2011,0.0,0
SAZwFwkZDBswGAsDEy0DDgQBN19dVA==,SBVwERIbOhwKDg0JGTMbBhI=,1.0862777138145443,1.0,3.0,Healthcare and Biotech,True,2011,0.0,0
SAZwBA4FER0cMgESGAAG,SBVwEg4HCQEMGAg=,2.0402236451031555,4.0,5.0,Healthcare and Biotech,True,2011,2.4706379149607134,1
SAZwFQ8FBDcHGAkTEQAGBQM6BgYBFhQZMQ==,SBVwEg4HCQEMGAg=,2.0402236451031555,1.0,5.0,Healthcare and Biotech,True,2011,2.4706379149607134,1
SAZwBAQfABowAAYDGTEaBAcJNwIJ,SBVwExMKHAoaCg==,0.8704188481675392,1.0,4.0,Healthcare and Biotech,True,2011,5.71560119435617,1
SAZwBAQfABowDgQKBjAXCQIEGgAyCAM=,SBVwExMKHAoaCg==,0.8704188481675392,1.0,3.0,Healthcare and Biotech,True,2011,5.71560119435617,1
SAZwFwkZDBsbFDoQDywfCA4=,SBVwExMKHAoaCg==,0.8704188481675392,3.0,5.0,Healthcare and Biotech,True,2011,5.71560119435617,1
SAZwHhQYEQEBMg0GGDoH,SBVwExMKHAoaCg==,0.8704188481675392,3.0,5.0,Healthcare and Biotech,True,2011,5.71560119435617,1
SAZwBgQCCwAOHwE4AT4GDwAMBgg=,SBVwExQCAQ0LMgwJAjoGFw4LHAYCCxQ=,0.0,2.0,5.0,Healthcare and Biotech,True,2011,0.0,0
SAZwGQAfEQAKGjoXGTMYDAoLNwIJ,SBVwExQCAQ0LMgwJAjoGFw4LHAYCCxQ=,0.0,2.0,3.0,Healthcare and Biotech,True,2011,0.0,0
SAZwFRMFCgYwHwoUEzEACQoJNx8FOgM=,SBVwFQ8FABAAAzoFHzAHAgIABgwIFg==,1.08468125386357,1.0,4.0,Healthcare and Biotech,True,2011,3.3725785456452027,1
SAZwFgQFOgoOHxcCBQ==,SBVwFQ8FABAAAzoFHzAHAgIABgwIFg==,1.08468125386357,2.0,5.0,Healthcare and Biotech,True,2011,3.3725785456452027,1
SAZwFQ0PAAYwHhECADoaEg==,SBVwFQwJDAcwBQAGGisc,0.0,1.0,3.0,Healthcare and Biotech,True,2011,0.0,0
SAZwHwQdDAYwBwoJEyw=,SBVwFQwJDAcwBQAGGisc,0.0,3.0,5.0,Healthcare and Biotech,True,2011,0.0,0
SAZwEAAdDAwwHzoCGjIVDQ4N,SBVwFRsfDQ0dDBUOEyw=,2.00291659990278,1.0,4.0,Healthcare and Biotech,True,2011,0.0,0
SAZwBwAGEA0DMhcCHzwc,SBVwFggYBgkWAwA4GDoBEwQRAAofBBcTKgAICBY=,4.916666666249999,5.0,3.0,Healthcare and Biotech,True,2011,4.768983737944017,1
SAZwBxUOFQAKAzoEGTMYCAUWNx8FOgM=,SBVwFggYBgkWAwA4GDoBEwQRAAofBBcTKgAICBY=,4.916666666249999,5.0,4.0,Healthcare and Biotech,True,2011,4.768983737944017,1
SAZwFg4JOhsCAhAUEwAZBQ==,SBVwFhMCAgAbGgQTEy0rDA4BAQwMCQ==,1.1024984,5.0,4.0,Healthcare and Biotech,True,2011,3.3693707963784747,1
SAZwFQ0KDAYwDgQXBjoYFB8M,SBVwFw4FEw0dCgAJEy8cABkICQ==,0.0,1.0,5.0,Healthcare and Biotech,True,2011,0.0,0
SAZwBgAIDQ0DMgA4Hj4BExwMHBU=,SBVwFwAZDAoAGDoFHzAHAgIABgwIFg==,3.653846798816692,2.0,3.0,Healthcare and Biotech,True,2011,12.148951039023336,2
SAZwGQAZEQEBMg8OGDof,SBVwFwAZDAoAGDoFHzAHAgIABgwIFg==,3.653846798816692,2.0,4.0,Healthcare and Biotech,True,2011,12.148951039023336,2
SAZwHgAGABswDwAVEToG,SBVwFwAZDAoAGDoFHzAHAgIABgwIFg==,3.653846798816692,5.0,5.0,Healthcare and Biotech,True,2011,12.148951039023336,2
SAZwAAgGChwHFDoXFysGCAgO,SBVwFwAZEQEZDA==,2.353037515586034,2.0,4.0,Healthcare and Biotech,True,2011,26.821078597201,3
SAZwFg0KDg0wHQQTEy0HDgU6BQs=,SBVwFwQZAAsAHzoEGTI=,0.476448975571316,4.0,4.0,Healthcare and Biotech,True,2011,0.6660671605138376,0
SAZwHRIKBAswDwkCFTcrUVtR,SBVwFwQZAAsAHzoEGTI=,0.476448975571316,2.0,1.0,Healthcare and Biotech,True,2011,0.6660671605138376,0
SAZwBhQYDQEEDDoBEy0aAAUBBx8YCQsT,SBVwHQ4ZBDcHCAQLAjc=,3.4087253055528337,5.0,4.0,Healthcare and Biotech,True,2011,28.93631280738803,3
SAZwFwkZDBsbAhUPEy0rDAgOBxgD,SBVwHQ4ZBDcHCAQLAjc=,3.4087253055528337,1.0,4.0,Healthcare and Biotech,True,2011,28.93631280738803,3
SAZwBAQHCQ0wHwADFy0R,SBVwHQIOCQQOGQA=,1.9534989502289024,3.0,4.0,Healthcare and Biotech,True,2011,0.0,0
SAZwFwkZDBsbCBc4Ey0dAhgWBwEyFQ8pOw==,SBVwHQIOCQQOGQA=,1.9534989502289024,2.0,4.0,Healthcare and Biotech,True,2011,0.0,0
SAZwHQ4DCzcdFAoTAg==,SBVwHQIOCQQOGQA=,1.9534989502289024,1.0,3.0,Healthcare and Biotech,True,2011,0.0,0
SAZwAggAOhwHDAwVFzEd,SBVwAAgFAA==,0.0,2.0,5.0,Healthcare and Biotech,True,2012,0.0,0
SAZwBxMCCwEZDBY4FTcREx0MGg4BBA==,SBVwAAgFAA==,0.0,1.0,4.0,Healthcare and Biotech,True,2012,0.0,0
SAZwBxcOCzcfAgsTAywrDQILDA0IFwA=,SBVwAAgFAA==,0.0,1.0,4.0,Healthcare and Biotech,True,2012,0.0,0
SAZwGgQPAQkwGQoIEDoG,SBVwAAgFAA==,0.0,3.0,5.0,Healthcare and Biotech,True,2012,0.0,0
SAZwAggIEQcdMgoVGjoG,SBVwAggfBAAKDBE4GzoQCAgEBA==,,4.0,3.0,Healthcare and Biotech,True,2012,0.0,0
SAZwHgAGABswCgQBEDERGA==,SBVwAggfBAAKDBE4GzoQCAgEBA==,,1.0,4.0,Healthcare and Biotech,True,2012,0.0,0
SAZwAggFBg0BGToIKTkYAAMAGhsUOhceABA=,SBVwAwQYER8OFDoPEz4YFQM=,0.0,4.0,3.0,Healthcare and Biotech,True,2012,0.0,0
SAZwBAAeCTcCDjoEFyY=,SBVwAwQYER8OFDoPEz4YFQM=,0.0,1.0,3.0,Healthcare and Biotech,True,2012,0.0,0
SAZwBhQKDBoGMgMVHzoYPhsNNws=,SBVwAwQYER8OFDoPEz4YFQM=,0.0,1.0,4.0,Healthcare and Biotech,True,2012,0.0,0
SAZwFhMCBAYwAjoFBDYVCAU=,SBVwAwQYER8OFDoPEz4YFQM=,0.0,5.0,3.0,Healthcare and Biotech,True,2012,0.0,0
SAZwHwgHCQEOAzoIKT0GCAoMBg==,SBVwAwQYER8OFDoPEz4YFQM=,0.0,1.0,4.0,Healthcare and Biotech,True,2012,0.0,0
SAZwBggfBDcCDAYCEjArEQM6DA==,SBVwBAgIChsKAxYC,,3.0,3.0,Healthcare and Biotech,True,2012,0.0,0
SAZwEAAdDAwwBQoVBTMRGA==,SBVwBAgIChsKAxYC,,1.0,4.0,Healthcare and Biotech,True,2012,0.0,0
SAZwEwQZBBoLAjoNFy0VDAIJBAA=,SBVwBAgIChsKAxYC,,5.0,4.0,Healthcare and Biotech,True,2012,0.0,0
SAZwFQ8PFzcIGAADEyw=,SBVwBAgIChsKAxYC,,4.0,4.0,Healthcare and Biotech,True,2012,0.0,0
SAZwBAkCCTcdGBEUFTcZAAU=,SBVwBwkCAxwDDAcU,1.0,1.0,5.0,Healthcare and Biotech,True,2012,0.0,0
SAZwFgQfDTcEAgkMGQ==,SBVwBwkCAxwDDAcU,1.0,1.0,4.0,Healthcare and Biotech,True,2012,0.0,0
SAZwGAgYBDcDDAMLEyoG,SBVwBwkCAxwDDAcU,1.0,5.0,1.0,Healthcare and Biotech,True,2012,0.0,0
SAZwHw4BDDcGAxELEzQbBw4X,SBVwBwkCAxwDDAcU,1.0,2.0,3.0,Healthcare and Biotech,True,2012,0.0,0
SAZwGQAZDAcwDg0IHDQdBBk=,SBVwDAcCBxoO,0.0,1.0,2.0,Healthcare and Biotech,True,2012,0.0,0
SAZwGQAZEQEBDDoFAzwf,SBVwDAcCBxoO,0.0,1.0,3.0,Healthcare and Biotech,True,2012,0.0,0
SAZwBwAPDAMwCBYCGDoGPhsNNws=,SBVwEAQdBAsKAQk=,0.4560093876293962,1.0,3.0,Healthcare and Biotech,True,2012,0.0,0
SAZwEwAHBDcWDBwLFw==,SBVwEAQdBAsKAQk=,0.4560093876293962,1.0,4.0,Healthcare and Biotech,True,2012,0.0,0
SAZwFhMKAQQKFDoKEywHDA4X,SBVwEAQdBAsKAQk=,0.4560093876293962,3.0,4.0,Healthcare and Biotech,True,2012,0.0,0
SAZwHQ8KCzcAHxEGKS8cPg8=,SBVwEAQdBAsKAQk=,0.4560093876293962,3.0,3.0,Healthcare and Biotech,True,2012,0.0,0
SAZwHQMZBAAGADoeFyYYADQVADAJ,SBVwEAQdBAsKAQk=,0.4560093876293962,3.0,4.0,Healthcare and Biotech,True,2012,0.0,0
SAZwBwkKDg0LMhUCGjoTPgofEg4A,SBVwEg0KEQEdAgs4HjoVDR8N,10.0,3.0,4.0,Healthcare and Biotech,True,2012,24.51740143776303,3
SAZwDgAIDTcYCAwJFDoGBg==,SBVwEg0KEQEdAgs4HjoVDR8N,10.0,2.0,2.0,Healthcare and Biotech,True,2012,24.51740143776303,3
SAZwGgAfDQkBBAALKSsBEwUAGg==,SBVwEg0KEQEdAgs4HjoVDR8N,10.0,1.0,2.0,Healthcare and Biotech,True,2012,24.51740143776303,3
SAZwERIfAAQDCDoQHzMYCAoIGwAD,SBVwExQKFwwOAxE4HjoVDR8N,8.031331525442871,2.0,5.0,Healthcare and Biotech,True,2012,5.936371153848246,1
SAZwFQwCFwkDBDoTFzMVEgof,SBVwExQKFwwOAxE4HjoVDR8N,8.031331525442871,5.0,3.0,Healthcare and Biotech,True,2012,5.936371153848246,1
SAZwHAQHCBEwCAkTGSofCRI6GAcyAQ==,SBVwExQKFwwOAxE4HjoVDR8N,8.031331525442871,3.0,2.0,Healthcare and Biotech,True,2012,5.936371153848246,1
SAZwFQ8KCxwwGwwJHD4ZDgQXATAAATgbPRU=,SBVwFQAdHAkwBQAGGisc,,2.0,5.0,Healthcare and Biotech,True,2012,0.0,0
SAZwFQoYDQkWMgsGAD4YAA8M,SBVwFQAdHAkwBQAGGisc,,1.0,3.0,Healthcare and Biotech,True,2012,0.0,0
SAZwHg4YDTcNHwQJEjASBw==,SBVwFQAdHAkwBQAGGisc,,1.0,4.0,Healthcare and Biotech,True,2012,0.0,0
SAZwBxUeBBobMgE4BTcVDwcAGg==,SBVwFQIHBBoGHjoTHjoGABsAHRsEBhQ=,3.385272393060595,1.0,5.0,Healthcare and Biotech,True,2012,5.02630911206131,1
SAZwEhMKCwMwHxABEDA=,SBVwFQIHBBoGHjoTHjoGABsAHRsEBhQ=,3.385272393060595,1.0,4.0,Healthcare and Biotech,True,2012,3.0669945469885596,1
SAZwGgQKCTcYDAkMEy0rEQM6DA==,SBVwFQIHBBoGHjoTHjoGABsAHRsEBhQ=,3.385272393060595,5.0,5.0,Healthcare and Biotech,True,2012,5.02630911206131,1
SAZwHwAGDAQwDAkOKTUVAgAWBwEyDwM=,SBVwFQIHBBoGHjoTHjoGABsAHRsEBhQ=,3.385272393060595,1.0,4.0,Healthcare and Biotech,True,2012,3.0669945469885596,1
SAZwAwASCw0wCxcGBTwc,SBVwFRUfCgUKGRcOFSw=,0.0,1.0,4.0,Healthcare and Biotech,True,2012,0.0,0
SAZwBg4JABobMggOGjMZAAU=,SBVwFw4YEQECMhUPFy0ZAAgAHRsEBgYaLA==,6.114672999451586,5.0,4.0,Healthcare and Biotech,True,2012,6.8683436107592035,2
SAZwBxUOEw0wCgoCEjofBA==,SBVwFwAZAQEAAwoKHzw=,0.0,1.0,3.0,Healthcare and Biotech,True,2012,0.0,0
SAZwBxUOEw0BMgcIGjMdDww=,SBVwGQgHCQEfCAECKW0=,1.0,2.0,3.0,Healthcare and Biotech,True,2012,17.61178116250641,2
SAZwHgQZAAUWMgQFFCw=,SBVwGQgHCQEfCAECKW0=,1.0,3.0,3.0,Healthcare and Biotech,True,2012,17.61178116250641,2
SAZwABMOEwcdMgEGGjorEQM6DA==,SBVwGgAFChwKGQ0CBAAQCBgGBxkIFx4pLBETHQwLCh4=,0.488696929673904,1.0,3.0,Healthcare and Biotech,True,2012,0.0552805148134821,0
SAZwBAAECQkwDwoVBDY=,SBVwGgAFChwKGQ0CBAAQCBgGBxkIFx4pLBETHQwLCh4=,0.488696929673904,1.0,5.0,Healthcare and Biotech,True,2012,0.0552805148134821,0
SAZwFQUZDAkBMg0GBCgbDg8=,SBVwGgAFChwKGQ0CBAAQCBgGBxkIFx4pLBETHQwLCh4=,0.488696929673904,1.0,4.0,Healthcare and Biotech,True,2012,0.0552805148134821,0
SAZwGQgIDQkKAToDFzMRGDQVADAJ,SBVwGxMfDQcICAsVDg==,2.0826014385964915,5.0,5.0,Healthcare and Biotech,True,2012,38.967010233800345,3
SAZwFQ0CFgcBMgsIFDMR,SBVwHQ8fAAQDBAICGCsrFAcRGg4eChIYOw==,0.3325916685638121,3.0,5.0,Healthcare and Biotech,True,2012,0.762722625729369,0
